case_id,activity,enable_time,start_time,end_time,resource
231,W_Process_leads,2026-03-07 08:00:00.000000+00:00,2026-03-07 08:00:00.000000+00:00,2026-03-07 08:02:39.721058+00:00,10972.0
210,A_PARTLYSUBMITTED,2026-03-07 08:00:00.000000+00:00,2026-03-07 08:00:00.000000+00:00,2026-03-07 08:00:00.000000+00:00,11304.0
210,A_PREACCEPTED,2026-03-07 08:00:00.000000+00:00,2026-03-07 08:00:00.000000+00:00,2026-03-07 08:00:00.000000+00:00,11201.0
210,W_Complete_application,2026-03-07 08:00:00.000000+00:00,2026-03-07 08:00:00.000000+00:00,2026-03-07 08:00:25.843494+00:00,10809.0
230,A_PARTLYSUBMITTED,2026-03-07 08:00:00.000000+00:00,2026-03-07 08:00:00.000000+00:00,2026-03-07 08:00:00.000000+00:00,11119.0
230,A_PREACCEPTED,2026-03-07 08:00:00.000000+00:00,2026-03-07 08:00:00.000000+00:00,2026-03-07 08:00:00.000000+00:00,10881.0
230,W_Complete_application,2026-03-07 08:00:00.000000+00:00,2026-03-07 08:00:00.000000+00:00,2026-03-07 08:00:05.160169+00:00,11181.0
224,A_PARTLYSUBMITTED,2026-03-07 08:00:00.000000+00:00,2026-03-07 08:00:00.000000+00:00,2026-03-07 08:00:00.000000+00:00,10779.0
224,A_PREACCEPTED,2026-03-07 08:00:00.000000+00:00,2026-03-07 08:00:00.000000+00:00,2026-03-07 08:00:00.000000+00:00,11121.0
224,W_Complete_application,2026-03-07 08:00:00.000000+00:00,2026-03-07 08:00:00.000000+00:00,2026-03-07 08:01:18.805884+00:00,11180.0
207,A_PARTLYSUBMITTED,2026-03-07 08:00:00.000000+00:00,2026-03-07 08:00:00.000000+00:00,2026-03-07 08:00:00.000000+00:00,11001.0
207,A_PREACCEPTED,2026-03-07 08:00:00.000000+00:00,2026-03-07 08:00:00.000000+00:00,2026-03-07 08:00:00.000000+00:00,10914.0
207,W_Complete_application,2026-03-07 08:00:00.000000+00:00,2026-03-07 08:00:00.000000+00:00,2026-03-07 08:14:26.232018+00:00,11269.0
225,A_PARTLYSUBMITTED,2026-03-07 08:00:00.000000+00:00,2026-03-07 08:00:00.000000+00:00,2026-03-07 08:00:00.000000+00:00,10910.0
225,W_Process_leads,2026-03-07 08:00:00.000000+00:00,2026-03-07 08:00:00.000000+00:00,2026-03-07 08:22:37.554828+00:00,11202.0
227,A_DECLINED,2026-03-07 08:00:00.000001+00:00,2026-03-07 08:00:00.000001+00:00,2026-03-07 08:00:00.000001+00:00,10861.0
222,A_DECLINED,2026-03-07 08:00:00.011739+00:00,2026-03-07 08:00:00.011739+00:00,2026-03-07 08:00:00.011739+00:00,11179.0
219,W_Complete_application,2026-03-07 08:00:01.186446+00:00,2026-03-07 08:00:01.186446+00:00,2026-03-07 08:00:02.443565+00:00,11009.0
204,W_Complete_application,2026-03-07 08:00:02.265729+00:00,2026-03-07 08:00:02.265729+00:00,2026-03-07 08:01:55.416734+00:00,10909.0
219,W_Complete_application,2026-03-07 08:00:02.443565+00:00,2026-03-07 08:00:02.443565+00:00,2026-03-07 08:00:48.392152+00:00,112.0
206,A_DECLINED,2026-03-07 08:00:02.628870+00:00,2026-03-07 08:00:02.628870+00:00,2026-03-07 08:00:02.628870+00:00,11319.0
213,A_ACCEPTED,2026-03-07 08:00:04.943280+00:00,2026-03-07 08:00:04.943280+00:00,2026-03-07 08:00:04.943280+00:00,10929.0
213,O_SELECTED,2026-03-07 08:00:04.943280+00:00,2026-03-07 08:00:04.943280+00:00,2026-03-07 08:00:04.943280+00:00,10912.0
213,O_CREATED,2026-03-07 08:00:04.943280+00:00,2026-03-07 08:00:04.943280+00:00,2026-03-07 08:00:04.943280+00:00,11029.0
213,O_SENT,2026-03-07 08:00:04.943280+00:00,2026-03-07 08:00:04.943280+00:00,2026-03-07 08:00:04.943280+00:00,10228.0
213,W_Follow_up_quotations,2026-03-07 08:00:04.943280+00:00,2026-03-07 08:00:04.943280+00:00,2026-03-07 08:00:09.815309+00:00,10935.0
230,W_Complete_application,2026-03-07 08:00:05.160169+00:00,2026-03-07 08:00:05.160169+00:00,2026-03-07 08:00:10.253302+00:00,11120.0
209,W_Complete_application,2026-03-07 08:00:06.426000+00:00,2026-03-07 08:00:06.426000+00:00,2026-03-07 08:08:34.675999+00:00,11049.0
228,A_ACCEPTED,2026-03-07 08:00:08.265637+00:00,2026-03-07 08:00:08.265637+00:00,2026-03-07 08:00:08.265637+00:00,11259.0
228,O_SELECTED,2026-03-07 08:00:08.265637+00:00,2026-03-07 08:00:08.265637+00:00,2026-03-07 08:00:08.265637+00:00,11003.0
228,O_CREATED,2026-03-07 08:00:08.265637+00:00,2026-03-07 08:00:08.265637+00:00,2026-03-07 08:00:08.265637+00:00,10609.0
228,O_SENT,2026-03-07 08:00:08.265637+00:00,2026-03-07 08:00:08.265637+00:00,2026-03-07 08:00:08.265637+00:00,GLOBAL
228,W_Follow_up_quotations,2026-03-07 08:00:08.265637+00:00,2026-03-07 08:00:08.265637+00:00,2026-03-07 08:03:09.300167+00:00,11203.0
213,W_Follow_up_quotations,2026-03-07 08:00:09.815309+00:00,2026-03-07 08:00:09.815309+00:00,2026-03-07 08:00:16.476260+00:00,11304.0
230,W_Complete_application,2026-03-07 08:00:10.253302+00:00,2026-03-07 08:00:10.253302+00:00,2026-03-07 08:01:38.255055+00:00,11201.0
208,W_Process_leads,2026-03-07 08:00:11.648970+00:00,2026-03-07 08:00:11.648970+00:00,2026-03-07 08:00:14.520571+00:00,11079.0
221,W_Complete_application,2026-03-07 08:00:11.885660+00:00,2026-03-07 08:00:11.885660+00:00,2026-03-07 08:06:03.437818+00:00,11119.0
203,A_DECLINED,2026-03-07 08:00:11.995381+00:00,2026-03-07 08:00:11.995381+00:00,2026-03-07 08:00:11.995381+00:00,10881.0
202,W_Complete_application,2026-03-07 08:00:13.059262+00:00,2026-03-07 08:00:13.059262+00:00,2026-03-07 08:01:53.992958+00:00,10629.0
208,A_PREACCEPTED,2026-03-07 08:00:14.520571+00:00,2026-03-07 08:00:14.520571+00:00,2026-03-07 08:00:14.520571+00:00,10779.0
208,W_Complete_application,2026-03-07 08:00:14.520571+00:00,2026-03-07 08:00:14.520571+00:00,2026-03-07 08:02:53.894264+00:00,11121.0
212,W_Complete_application,2026-03-07 08:00:15.761713+00:00,2026-03-07 08:00:15.761713+00:00,2026-03-07 08:02:18.664164+00:00,11122.0
213,O_CANCELLED,2026-03-07 08:00:16.476260+00:00,2026-03-07 08:00:16.476260+00:00,2026-03-07 08:00:16.476260+00:00,11001.0
210,A_ACCEPTED,2026-03-07 08:00:25.843494+00:00,2026-03-07 08:00:25.843494+00:00,2026-03-07 08:00:25.843494+00:00,10914.0
210,O_SELECTED,2026-03-07 08:00:25.843494+00:00,2026-03-07 08:00:25.843494+00:00,2026-03-07 08:00:25.843494+00:00,11002.0
210,A_FINALIZED,2026-03-07 08:00:25.843494+00:00,2026-03-07 08:00:25.843494+00:00,2026-03-07 08:00:25.843494+00:00,10910.0
210,O_CREATED,2026-03-07 08:00:25.843494+00:00,2026-03-07 08:00:25.843494+00:00,2026-03-07 08:00:25.843494+00:00,10862.0
210,O_SENT,2026-03-07 08:00:25.843494+00:00,2026-03-07 08:00:25.843494+00:00,2026-03-07 08:00:25.843494+00:00,10861.0
210,W_Follow_up_quotations,2026-03-07 08:00:25.843494+00:00,2026-03-07 08:00:25.843494+00:00,2026-03-07 08:00:27.678097+00:00,11200.0
220,A_ACCEPTED,2026-03-07 08:00:26.014921+00:00,2026-03-07 08:00:26.014921+00:00,2026-03-07 08:00:26.014921+00:00,11179.0
220,O_SELECTED,2026-03-07 08:00:26.014921+00:00,2026-03-07 08:00:26.014921+00:00,2026-03-07 08:00:26.014921+00:00,10913.0
220,A_FINALIZED,2026-03-07 08:00:26.014921+00:00,2026-03-07 08:00:26.014921+00:00,2026-03-07 08:00:26.014921+00:00,11309.0
220,O_CREATED,2026-03-07 08:00:26.014921+00:00,2026-03-07 08:00:26.014921+00:00,2026-03-07 08:00:26.014921+00:00,11009.0
220,O_SENT,2026-03-07 08:00:26.014921+00:00,2026-03-07 08:00:26.014921+00:00,2026-03-07 08:00:26.014921+00:00,10971.0
220,W_Follow_up_quotations,2026-03-07 08:00:26.014921+00:00,2026-03-07 08:00:26.014921+00:00,2026-03-07 08:01:32.780624+00:00,11319.0
210,W_Follow_up_quotations,2026-03-07 08:00:27.678097+00:00,2026-03-07 08:00:27.678097+00:00,2026-03-07 08:01:32.781853+00:00,11169.0
226,A_DECLINED,2026-03-07 08:00:28.735427+00:00,2026-03-07 08:00:28.735427+00:00,2026-03-07 08:00:28.735427+00:00,10929.0
219,A_CANCELLED,2026-03-07 08:00:48.392152+00:00,2026-03-07 08:00:48.392152+00:00,2026-03-07 08:00:48.392152+00:00,10912.0
217,W_Complete_application,2026-03-07 08:00:52.568386+00:00,2026-03-07 08:00:52.568386+00:00,2026-03-07 08:03:08.585581+00:00,11029.0
211,W_Complete_application,2026-03-07 08:01:00.647264+00:00,2026-03-07 08:01:00.647264+00:00,2026-03-07 08:01:01.723409+00:00,10228.0
211,W_Complete_application,2026-03-07 08:01:01.723409+00:00,2026-03-07 08:01:01.723409+00:00,2026-03-07 08:03:53.363423+00:00,11181.0
224,W_Complete_application,2026-03-07 08:01:18.805884+00:00,2026-03-07 08:01:18.805884+00:00,2026-03-07 08:22:36.218059+00:00,10939.0
220,W_Follow_up_quotations,2026-03-07 08:01:32.780624+00:00,2026-03-07 08:01:32.780624+00:00,2026-03-07 08:01:33.759648+00:00,11000.0
210,O_SENT_BACK,2026-03-07 08:01:32.781853+00:00,2026-03-07 08:01:32.781853+00:00,2026-03-07 08:01:32.781853+00:00,11259.0
210,W_Validate_application,2026-03-07 08:01:32.781853+00:00,2026-03-07 08:01:32.781853+00:00,2026-03-07 08:06:15.885024+00:00,11003.0
205,A_PREACCEPTED,2026-03-07 08:01:33.224244+00:00,2026-03-07 08:01:33.224244+00:00,2026-03-07 08:01:33.224244+00:00,10609.0
205,W_Complete_application,2026-03-07 08:01:33.224244+00:00,2026-03-07 08:01:33.224244+00:00,2026-03-07 08:03:57.750446+00:00,GLOBAL
220,W_Follow_up_quotations,2026-03-07 08:01:33.759648+00:00,2026-03-07 08:01:33.759648+00:00,2026-03-07 08:02:37.994255+00:00,10935.0
230,W_Complete_application,2026-03-07 08:01:38.255055+00:00,2026-03-07 08:01:38.255055+00:00,2026-03-07 08:03:45.167313+00:00,11120.0
214,A_DECLINED,2026-03-07 08:01:48.877598+00:00,2026-03-07 08:01:48.877598+00:00,2026-03-07 08:01:48.877598+00:00,11189.0
202,W_Complete_application,2026-03-07 08:01:53.992958+00:00,2026-03-07 08:01:53.992958+00:00,2026-03-07 08:02:08.678766+00:00,10982.0
204,W_Complete_application,2026-03-07 08:01:55.416734+00:00,2026-03-07 08:01:55.416734+00:00,2026-03-07 08:02:09.557131+00:00,11289.0
215,A_ACCEPTED,2026-03-07 08:01:57.641241+00:00,2026-03-07 08:01:57.641241+00:00,2026-03-07 08:01:57.641241+00:00,10881.0
215,O_SELECTED,2026-03-07 08:01:57.641241+00:00,2026-03-07 08:01:57.641241+00:00,2026-03-07 08:01:57.641241+00:00,11302.0
215,A_FINALIZED,2026-03-07 08:01:57.641241+00:00,2026-03-07 08:01:57.641241+00:00,2026-03-07 08:01:57.641241+00:00,11079.0
215,O_CREATED,2026-03-07 08:01:57.641241+00:00,2026-03-07 08:01:57.641241+00:00,2026-03-07 08:01:57.641241+00:00,10779.0
215,O_SENT,2026-03-07 08:01:57.641241+00:00,2026-03-07 08:01:57.641241+00:00,2026-03-07 08:01:57.641241+00:00,10889.0
215,W_Follow_up_quotations,2026-03-07 08:01:57.641241+00:00,2026-03-07 08:01:57.641241+00:00,2026-03-07 08:05:03.249234+00:00,11304.0
216,A_ACCEPTED,2026-03-07 08:02:01.729592+00:00,2026-03-07 08:02:01.729592+00:00,2026-03-07 08:02:01.729592+00:00,11001.0
216,A_FINALIZED,2026-03-07 08:02:01.729592+00:00,2026-03-07 08:02:01.729592+00:00,2026-03-07 08:02:01.729592+00:00,10809.0
216,O_CREATED,2026-03-07 08:02:01.729592+00:00,2026-03-07 08:02:01.729592+00:00,2026-03-07 08:02:01.729592+00:00,10914.0
216,O_SENT,2026-03-07 08:02:01.729592+00:00,2026-03-07 08:02:01.729592+00:00,2026-03-07 08:02:01.729592+00:00,11002.0
216,W_Follow_up_quotations,2026-03-07 08:02:01.729592+00:00,2026-03-07 08:02:01.729592+00:00,2026-03-07 08:02:01.788893+00:00,10910.0
216,W_Follow_up_quotations,2026-03-07 08:02:01.788893+00:00,2026-03-07 08:02:01.788893+00:00,2026-03-07 08:02:11.078885+00:00,10862.0
202,W_Complete_application,2026-03-07 08:02:08.678766+00:00,2026-03-07 08:02:08.678766+00:00,2026-03-07 08:04:51.652138+00:00,10861.0
204,A_ACCEPTED,2026-03-07 08:02:09.557131+00:00,2026-03-07 08:02:09.557131+00:00,2026-03-07 08:02:09.557131+00:00,10125.0
204,O_SELECTED,2026-03-07 08:02:09.557131+00:00,2026-03-07 08:02:09.557131+00:00,2026-03-07 08:02:09.557131+00:00,11179.0
204,A_FINALIZED,2026-03-07 08:02:09.557131+00:00,2026-03-07 08:02:09.557131+00:00,2026-03-07 08:02:09.557131+00:00,10913.0
204,O_CREATED,2026-03-07 08:02:09.557131+00:00,2026-03-07 08:02:09.557131+00:00,2026-03-07 08:02:09.557131+00:00,11309.0
204,O_SENT,2026-03-07 08:02:09.557131+00:00,2026-03-07 08:02:09.557131+00:00,2026-03-07 08:02:09.557131+00:00,11009.0
204,W_Follow_up_quotations,2026-03-07 08:02:09.557131+00:00,2026-03-07 08:02:09.557131+00:00,2026-03-07 08:02:42.839718+00:00,10971.0
216,O_CANCELLED,2026-03-07 08:02:11.078885+00:00,2026-03-07 08:02:11.078885+00:00,2026-03-07 08:02:11.078885+00:00,11200.0
212,A_CANCELLED,2026-03-07 08:02:18.664164+00:00,2026-03-07 08:02:18.664164+00:00,2026-03-07 08:02:18.664164+00:00,10931.0
220,W_Follow_up_quotations,2026-03-07 08:02:37.994255+00:00,2026-03-07 08:02:37.994255+00:00,2026-03-07 08:03:57.456974+00:00,10929.0
231,W_Process_leads,2026-03-07 08:02:39.721058+00:00,2026-03-07 08:02:39.721058+00:00,2026-03-07 08:03:03.151758+00:00,112.0
204,W_Follow_up_quotations,2026-03-07 08:02:42.839718+00:00,2026-03-07 08:02:42.839718+00:00,2026-03-07 08:13:53.862348+00:00,10912.0
208,W_Complete_application,2026-03-07 08:02:53.894264+00:00,2026-03-07 08:02:53.894264+00:00,2026-03-07 08:02:54.163084+00:00,10124.0
208,W_Complete_application,2026-03-07 08:02:54.163084+00:00,2026-03-07 08:02:54.163084+00:00,2026-03-07 08:04:12.974038+00:00,11019.0
231,A_DECLINED,2026-03-07 08:03:03.151758+00:00,2026-03-07 08:03:03.151758+00:00,2026-03-07 08:03:03.151758+00:00,10228.0
217,W_Complete_application,2026-03-07 08:03:08.585581+00:00,2026-03-07 08:03:08.585581+00:00,2026-03-07 08:03:24.557063+00:00,11180.0
228,O_CANCELLED,2026-03-07 08:03:09.300167+00:00,2026-03-07 08:03:09.300167+00:00,2026-03-07 08:03:09.300167+00:00,11319.0
217,W_Complete_application,2026-03-07 08:03:24.557063+00:00,2026-03-07 08:03:24.557063+00:00,2026-03-07 08:04:28.812952+00:00,11169.0
218,A_ACCEPTED,2026-03-07 08:03:27.292547+00:00,2026-03-07 08:03:27.292547+00:00,2026-03-07 08:03:27.292547+00:00,11259.0
218,O_SELECTED,2026-03-07 08:03:27.292547+00:00,2026-03-07 08:03:27.292547+00:00,2026-03-07 08:03:27.292547+00:00,10932.0
218,O_CREATED,2026-03-07 08:03:27.292547+00:00,2026-03-07 08:03:27.292547+00:00,2026-03-07 08:03:27.292547+00:00,10609.0
218,O_SENT,2026-03-07 08:03:27.292547+00:00,2026-03-07 08:03:27.292547+00:00,2026-03-07 08:03:27.292547+00:00,11000.0
218,W_Follow_up_quotations,2026-03-07 08:03:27.292547+00:00,2026-03-07 08:03:27.292547+00:00,2026-03-07 08:05:02.951048+00:00,11201.0
230,W_Complete_application,2026-03-07 08:03:45.167313+00:00,2026-03-07 08:03:45.167313+00:00,2026-03-07 08:04:01.488018+00:00,10933.0
211,W_Complete_application,2026-03-07 08:03:53.363423+00:00,2026-03-07 08:03:53.363423+00:00,2026-03-07 08:04:50.684314+00:00,11189.0
201,A_DECLINED,2026-03-07 08:03:54.909858+00:00,2026-03-07 08:03:54.909858+00:00,2026-03-07 08:03:54.909858+00:00,10629.0
220,W_Follow_up_quotations,2026-03-07 08:03:57.456974+00:00,2026-03-07 08:03:57.456974+00:00,2026-03-07 08:04:12.009630+00:00,10909.0
205,A_CANCELLED,2026-03-07 08:03:57.750446+00:00,2026-03-07 08:03:57.750446+00:00,2026-03-07 08:03:57.750446+00:00,11339.0
230,A_CANCELLED,2026-03-07 08:04:01.488018+00:00,2026-03-07 08:04:01.488018+00:00,2026-03-07 08:04:01.488018+00:00,10881.0
220,W_Follow_up_quotations,2026-03-07 08:04:12.009630+00:00,2026-03-07 08:04:12.009630+00:00,2026-03-07 08:04:36.880759+00:00,11302.0
208,W_Complete_application,2026-03-07 08:04:12.974038+00:00,2026-03-07 08:04:12.974038+00:00,2026-03-07 08:26:22.654982+00:00,11079.0
217,W_Complete_application,2026-03-07 08:04:28.812952+00:00,2026-03-07 08:04:28.812952+00:00,2026-03-07 08:07:54.040327+00:00,10779.0
220,O_SENT_BACK,2026-03-07 08:04:36.880759+00:00,2026-03-07 08:04:36.880759+00:00,2026-03-07 08:04:36.880759+00:00,10889.0
220,W_Validate_application,2026-03-07 08:04:36.880759+00:00,2026-03-07 08:04:36.880759+00:00,2026-03-07 08:14:09.158515+00:00,10138.0
211,W_Complete_application,2026-03-07 08:04:50.684314+00:00,2026-03-07 08:04:50.684314+00:00,2026-03-07 08:25:52.776408+00:00,11001.0
202,W_Complete_application,2026-03-07 08:04:51.652138+00:00,2026-03-07 08:04:51.652138+00:00,2026-03-07 08:06:28.679127+00:00,10809.0
218,W_Follow_up_quotations,2026-03-07 08:05:02.951048+00:00,2026-03-07 08:05:02.951048+00:00,2026-03-07 08:05:47.897284+00:00,10914.0
215,W_Follow_up_quotations,2026-03-07 08:05:03.249234+00:00,2026-03-07 08:05:03.249234+00:00,2026-03-07 08:05:41.020821+00:00,11002.0
215,W_Follow_up_quotations,2026-03-07 08:05:41.020821+00:00,2026-03-07 08:05:41.020821+00:00,2026-03-07 08:05:44.109879+00:00,10910.0
215,W_Follow_up_quotations,2026-03-07 08:05:44.109879+00:00,2026-03-07 08:05:44.109879+00:00,2026-03-07 08:06:01.564469+00:00,10982.0
218,O_SENT_BACK,2026-03-07 08:05:47.897284+00:00,2026-03-07 08:05:47.897284+00:00,2026-03-07 08:05:47.897284+00:00,11289.0
218,W_Validate_application,2026-03-07 08:05:47.897284+00:00,2026-03-07 08:05:47.897284+00:00,2026-03-07 08:37:19.143379+00:00,10125.0
215,W_Follow_up_quotations,2026-03-07 08:06:01.564469+00:00,2026-03-07 08:06:01.564469+00:00,2026-03-07 08:06:35.171525+00:00,11179.0
221,W_Complete_application,2026-03-07 08:06:03.437818+00:00,2026-03-07 08:06:03.437818+00:00,2026-03-07 08:06:48.413864+00:00,10913.0
210,O_ACCEPTED,2026-03-07 08:06:15.885024+00:00,2026-03-07 08:06:15.885024+00:00,2026-03-07 08:06:15.885024+00:00,11309.0
210,A_APPROVED,2026-03-07 08:06:15.885024+00:00,2026-03-07 08:06:15.885024+00:00,2026-03-07 08:06:15.885024+00:00,11009.0
210,A_ACTIVATED,2026-03-07 08:06:15.885024+00:00,2026-03-07 08:06:15.885024+00:00,2026-03-07 08:06:15.885024+00:00,10862.0
202,W_Complete_application,2026-03-07 08:06:28.679127+00:00,2026-03-07 08:06:28.679127+00:00,2026-03-07 08:06:35.336763+00:00,11200.0
215,O_SENT_BACK,2026-03-07 08:06:35.171525+00:00,2026-03-07 08:06:35.171525+00:00,2026-03-07 08:06:35.171525+00:00,11122.0
215,W_Validate_application,2026-03-07 08:06:35.171525+00:00,2026-03-07 08:06:35.171525+00:00,2026-03-07 08:17:33.924043+00:00,10931.0
202,W_Complete_application,2026-03-07 08:06:35.336763+00:00,2026-03-07 08:06:35.336763+00:00,2026-03-07 08:06:43.575449+00:00,10935.0
202,A_ACCEPTED,2026-03-07 08:06:43.575449+00:00,2026-03-07 08:06:43.575449+00:00,2026-03-07 08:06:43.575449+00:00,10972.0
202,O_SELECTED,2026-03-07 08:06:43.575449+00:00,2026-03-07 08:06:43.575449+00:00,2026-03-07 08:06:43.575449+00:00,10971.0
202,A_FINALIZED,2026-03-07 08:06:43.575449+00:00,2026-03-07 08:06:43.575449+00:00,2026-03-07 08:06:43.575449+00:00,11121.0
202,O_CREATED,2026-03-07 08:06:43.575449+00:00,2026-03-07 08:06:43.575449+00:00,2026-03-07 08:06:43.575449+00:00,10124.0
202,O_SENT,2026-03-07 08:06:43.575449+00:00,2026-03-07 08:06:43.575449+00:00,2026-03-07 08:06:43.575449+00:00,112.0
202,W_Follow_up_quotations,2026-03-07 08:06:43.575449+00:00,2026-03-07 08:06:43.575449+00:00,2026-03-07 08:14:40.796134+00:00,10228.0
221,A_CANCELLED,2026-03-07 08:06:48.413864+00:00,2026-03-07 08:06:48.413864+00:00,2026-03-07 08:06:48.413864+00:00,11029.0
233,A_SUBMITTED,2026-03-07 08:07:00.341568+00:00,2026-03-07 08:07:00.341568+00:00,2026-03-07 08:07:00.341568+00:00,11203.0
233,A_PARTLYSUBMITTED,2026-03-07 08:07:00.341568+00:00,2026-03-07 08:07:00.341568+00:00,2026-03-07 08:07:00.341568+00:00,11319.0
233,A_PREACCEPTED,2026-03-07 08:07:00.341568+00:00,2026-03-07 08:07:00.341568+00:00,2026-03-07 08:07:00.341568+00:00,11180.0
233,W_Complete_application,2026-03-07 08:07:00.341568+00:00,2026-03-07 08:07:00.341568+00:00,2026-03-07 08:07:02.550534+00:00,10789.0
233,A_ACCEPTED,2026-03-07 08:07:02.550534+00:00,2026-03-07 08:07:02.550534+00:00,2026-03-07 08:07:02.550534+00:00,11259.0
233,O_SELECTED,2026-03-07 08:07:02.550534+00:00,2026-03-07 08:07:02.550534+00:00,2026-03-07 08:07:02.550534+00:00,10932.0
233,O_CREATED,2026-03-07 08:07:02.550534+00:00,2026-03-07 08:07:02.550534+00:00,2026-03-07 08:07:02.550534+00:00,10609.0
233,O_SENT,2026-03-07 08:07:02.550534+00:00,2026-03-07 08:07:02.550534+00:00,2026-03-07 08:07:02.550534+00:00,11000.0
233,W_Follow_up_quotations,2026-03-07 08:07:02.550534+00:00,2026-03-07 08:07:02.550534+00:00,2026-03-07 09:01:17.065962+00:00,11120.0
217,W_Complete_application,2026-03-07 08:07:54.040327+00:00,2026-03-07 08:07:54.040327+00:00,2026-03-07 08:10:03.895635+00:00,11181.0
209,W_Complete_application,2026-03-07 08:08:34.675999+00:00,2026-03-07 08:08:34.675999+00:00,2026-03-07 08:26:33.895595+00:00,10863.0
181,W_Follow_up_incomplete_files,2026-03-07 08:09:01.399726+00:00,2026-03-07 08:09:01.399726+00:00,2026-03-07 08:11:18.368484+00:00,10629.0
217,A_ACCEPTED,2026-03-07 08:10:03.895635+00:00,2026-03-07 08:10:03.895635+00:00,2026-03-07 08:10:03.895635+00:00,10929.0
217,A_FINALIZED,2026-03-07 08:10:03.895635+00:00,2026-03-07 08:10:03.895635+00:00,2026-03-07 08:10:03.895635+00:00,GLOBAL
217,O_CREATED,2026-03-07 08:10:03.895635+00:00,2026-03-07 08:10:03.895635+00:00,2026-03-07 08:10:03.895635+00:00,11339.0
217,O_SENT,2026-03-07 08:10:03.895635+00:00,2026-03-07 08:10:03.895635+00:00,2026-03-07 08:10:03.895635+00:00,10933.0
217,W_Follow_up_quotations,2026-03-07 08:10:03.895635+00:00,2026-03-07 08:10:03.895635+00:00,2026-03-07 08:10:40.069072+00:00,10881.0
217,W_Follow_up_quotations,2026-03-07 08:10:40.069072+00:00,2026-03-07 08:10:40.069072+00:00,2026-03-07 08:12:51.656326+00:00,10909.0
181,W_Follow_up_incomplete_files,2026-03-07 08:11:18.368484+00:00,2026-03-07 08:11:18.368484+00:00,2026-03-07 08:35:44.032279+00:00,11019.0
217,W_Follow_up_quotations,2026-03-07 08:12:51.656326+00:00,2026-03-07 08:12:51.656326+00:00,2026-03-07 08:25:39.631808+00:00,11169.0
204,W_Follow_up_quotations,2026-03-07 08:13:53.862348+00:00,2026-03-07 08:13:53.862348+00:00,2026-03-07 08:14:07.172383+00:00,11302.0
200,A_DECLINED,2026-03-07 08:13:58.205578+00:00,2026-03-07 08:13:58.205578+00:00,2026-03-07 08:13:58.205578+00:00,10889.0
204,W_Follow_up_quotations,2026-03-07 08:14:07.172383+00:00,2026-03-07 08:14:07.172383+00:00,2026-03-07 08:19:27.545520+00:00,11189.0
220,O_DECLINED,2026-03-07 08:14:09.158515+00:00,2026-03-07 08:14:09.158515+00:00,2026-03-07 08:14:09.158515+00:00,10861.0
207,A_ACCEPTED,2026-03-07 08:14:26.232018+00:00,2026-03-07 08:14:26.232018+00:00,2026-03-07 08:14:26.232018+00:00,11201.0
207,O_SELECTED,2026-03-07 08:14:26.232018+00:00,2026-03-07 08:14:26.232018+00:00,2026-03-07 08:14:26.232018+00:00,11304.0
207,A_FINALIZED,2026-03-07 08:14:26.232018+00:00,2026-03-07 08:14:26.232018+00:00,2026-03-07 08:14:26.232018+00:00,11002.0
207,O_CREATED,2026-03-07 08:14:26.232018+00:00,2026-03-07 08:14:26.232018+00:00,2026-03-07 08:14:26.232018+00:00,10910.0
207,O_SENT,2026-03-07 08:14:26.232018+00:00,2026-03-07 08:14:26.232018+00:00,2026-03-07 08:14:26.232018+00:00,10914.0
207,W_Follow_up_quotations,2026-03-07 08:14:26.232018+00:00,2026-03-07 08:14:26.232018+00:00,2026-03-07 08:14:31.167674+00:00,11289.0
207,O_SENT_BACK,2026-03-07 08:14:31.167674+00:00,2026-03-07 08:14:31.167674+00:00,2026-03-07 08:14:31.167674+00:00,10982.0
207,W_Validate_application,2026-03-07 08:14:31.167674+00:00,2026-03-07 08:14:31.167674+00:00,2026-03-07 08:16:33.666181+00:00,11119.0
202,W_Follow_up_quotations,2026-03-07 08:14:40.796134+00:00,2026-03-07 08:14:40.796134+00:00,2026-03-07 08:14:55.568773+00:00,11003.0
202,W_Follow_up_quotations,2026-03-07 08:14:55.568773+00:00,2026-03-07 08:14:55.568773+00:00,2026-03-07 08:16:23.680958+00:00,11309.0
223,A_DECLINED,2026-03-07 08:15:31.736051+00:00,2026-03-07 08:15:31.736051+00:00,2026-03-07 08:15:31.736051+00:00,11009.0
202,O_CANCELLED,2026-03-07 08:16:23.680958+00:00,2026-03-07 08:16:23.680958+00:00,2026-03-07 08:16:23.680958+00:00,10862.0
207,O_ACCEPTED,2026-03-07 08:16:33.666181+00:00,2026-03-07 08:16:33.666181+00:00,2026-03-07 08:16:33.666181+00:00,10809.0
207,A_APPROVED,2026-03-07 08:16:33.666181+00:00,2026-03-07 08:16:33.666181+00:00,2026-03-07 08:16:33.666181+00:00,11179.0
207,A_ACTIVATED,2026-03-07 08:16:33.666181+00:00,2026-03-07 08:16:33.666181+00:00,2026-03-07 08:16:33.666181+00:00,11122.0
234,A_SUBMITTED,2026-03-07 08:17:04.681039+00:00,2026-03-07 08:17:04.681039+00:00,2026-03-07 08:17:04.681039+00:00,11200.0
234,A_PARTLYSUBMITTED,2026-03-07 08:17:04.681039+00:00,2026-03-07 08:17:04.681039+00:00,2026-03-07 08:17:04.681039+00:00,10935.0
